event-id,visible,timestamp,location-long,location-lat,data-decoding-software,gps:horizontal-accuracy-estimate,gps:speed-accuracy-estimate,gps-time-to-fix,ground-speed,heading,height-above-ellipsoid,icarus:ecef-vx,icarus:ecef-vy,icarus:ecef-vz,icarus:ecef-x,icarus:ecef-y,icarus:ecef-z,icarus:reset-counter,icarus:timestamp-accuracy,icarus:timestamp-source,icarus:uplink-counter,import-marked-outlier,location-accuracy-comments,location-error-text,mortality-status,tag-voltage,transmission-protocol,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
19042453778,true,2021-06-13 22:01:00.000,-144.5445615,-14.9422681,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19042453779,true,2021-06-14 05:09:00.000,-144.5455485,-14.9429118,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19042453780,true,2021-06-14 15:01:00.000,-144.5455485,-14.9429118,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,"<=10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19042453781,true,2021-06-14 15:02:00.000,-144.5455463,-14.9429306,,,,,,,,,,,,,,,"OK","common-uplink-header",,false,,"<=10m","alive",4000.0,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19084828088,true,2021-06-14 22:00:00.000,-144.5458918,-14.9424827,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19084828089,true,2021-06-15 22:00:00.000,-144.5448619,-14.9424827,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19084828090,true,2021-06-16 03:34:00.000,-144.5548182,-14.9474609,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19084828091,true,2021-06-16 22:01:00.000,-144.545291,-14.942311,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19084828092,true,2021-06-17 22:00:00.000,-144.5452052,-14.9424398,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19084828093,true,2021-06-18 03:36:00.000,-144.5456343,-14.9428689,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19084828094,true,2021-06-18 13:28:00.000,-144.5450764,-14.9425685,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19084828095,true,2021-06-18 13:29:00.000,-144.5450957,-14.9425659,,,,,,,,,,,,,,,"OK","common-uplink-header",,false,,">10m","alive",3900.0,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19091309709,true,2021-06-18 22:01:00.000,-144.5448619,-14.9426973,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19091309710,true,2021-06-19 22:01:00.000,-144.545291,-14.9428689,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19091309711,true,2021-06-20 02:01:00.000,-144.5452052,-14.9425685,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19091309712,true,2021-06-20 02:02:00.000,-144.5452352,-14.9425766,,,,,,,,,,,,,,,"OK","common-uplink-header",,false,,">10m","alive",3900.0,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19200778228,true,2021-06-20 22:00:00.000,-144.5454198,-14.9433839,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19200778229,true,2021-06-21 22:04:00.000,-144.544776,-14.9426544,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19200778230,true,2021-06-22 02:03:00.000,-144.5441323,-14.9421823,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19200778231,true,2021-06-22 11:55:00.000,-144.5456773,-14.9430835,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19200778232,true,2021-06-22 11:56:00.000,-144.5456858,-14.9431023,,,,,,,,,,,,,,,"OK","common-uplink-header",,false,,">10m","alive",3900.0,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889345,true,2021-06-22 22:01:00.000,-144.5448189,-14.9428689,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889346,true,2021-06-23 22:01:00.000,-144.5452052,-14.9431693,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889347,true,2021-06-24 00:28:00.000,-144.5446902,-14.9427402,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889348,true,2021-06-24 22:01:00.000,-144.5449477,-14.9431264,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889349,true,2021-06-25 22:00:00.000,-144.544776,-14.9421823,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889350,true,2021-06-26 00:28:00.000,-144.5449048,-14.9430835,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889351,true,2021-06-26 10:20:00.000,-144.5450335,-14.9423969,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889352,true,2021-06-26 22:01:00.000,-144.544304,-14.9425256,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889353,true,2021-06-26 23:40:00.000,-144.5446473,-14.9429118,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889354,true,2021-06-27 09:33:00.000,-144.5441752,-14.942311,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889355,true,2021-06-27 22:01:00.000,-144.5457631,-14.9424827,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889356,true,2021-06-28 22:00:00.000,-144.5450335,-14.9422681,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889357,true,2021-06-29 22:00:00.000,-144.5456773,-14.9425685,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889358,true,2021-06-29 22:55:00.000,-144.5455056,-14.9425685,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889359,true,2021-06-30 08:47:00.000,-144.5552903,-14.9477184,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,"<=10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889360,true,2021-06-30 22:00:00.000,-144.5451623,-14.9424398,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889361,true,2021-07-05 06:27:00.000,-144.5455485,-14.9429118,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,"<=10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19250889362,true,2021-07-05 06:28:00.000,-144.545557,-14.9429414,,,,,,,,,,,,,,,"OK","common-uplink-header",,false,,"<=10m","alive",3700.0,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19307826239,true,2021-07-05 22:00:00.000,-144.5449048,-14.9426544,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,"<=10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19307826240,true,2021-07-06 22:00:00.000,-144.5448189,-14.9431264,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19307826241,true,2021-07-07 22:01:00.000,-144.5451194,-14.9429118,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19307826242,true,2021-07-08 05:47:00.000,-144.5458918,-14.9426973,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19307826243,true,2021-07-08 22:00:00.000,-144.5455914,-14.9428689,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,"<=10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19307826244,true,2021-07-09 18:19:00.000,-144.5457631,-14.9424827,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19307826245,true,2021-07-09 18:20:00.000,-144.5457609,-14.9425122,,,,,,,,,,,,,,,"OK","common-uplink-header",,false,,">10m","lost",3700.0,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577367,true,2021-07-10 22:00:00.000,-144.5452052,-14.942826,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577368,true,2021-07-11 22:01:00.000,-144.5458489,-14.9425256,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577369,true,2021-07-12 04:15:00.000,-144.5551615,-14.9480617,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577370,true,2021-07-12 22:00:00.000,-144.5450335,-14.9425256,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577371,true,2021-07-13 16:46:00.000,-144.5444756,-14.9426544,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577372,true,2021-07-13 22:00:00.000,-144.5442181,-14.9424827,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577373,true,2021-07-14 22:00:00.000,-144.5451623,-14.9426114,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577374,true,2021-07-15 22:00:00.000,-144.5452481,-14.9426973,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,"<=10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577375,true,2021-07-16 02:42:00.000,-144.5452052,-14.9426973,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577376,true,2021-07-16 22:01:00.000,-144.5452052,-14.9427402,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577377,true,2021-07-17 15:14:00.000,-144.5452052,-14.9426544,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577378,true,2021-07-17 22:00:00.000,-144.5440465,-14.9426114,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577379,true,2021-07-18 22:00:00.000,-144.5450335,-14.9427831,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577380,true,2021-07-19 22:00:00.000,-144.5561915,-14.9505508,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577381,true,2021-07-20 01:09:00.000,-144.5453339,-14.9427402,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,"<=10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577382,true,2021-07-20 14:29:00.000,-144.5457631,-14.9430835,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19410577383,true,2021-07-20 14:30:00.000,-144.5457609,-14.943113,,,,,,,,,,,,,,,"OK","common-uplink-header",,false,,">10m","lost",3800.0,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19524604687,true,2021-07-23 22:00:00.000,-144.5454198,-14.9424398,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19524604688,true,2021-07-23 23:39:00.000,-144.5448619,-14.9431693,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19524604689,true,2021-07-24 22:01:00.000,-144.5454198,-14.9424398,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,"<=10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19524604690,true,2021-07-25 12:10:00.000,-144.5449477,-14.9427831,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,"<=10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19524604691,true,2021-07-25 22:00:00.000,-144.5450764,-14.9426114,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19524604692,true,2021-07-26 22:00:00.000,-144.5453339,-14.9425256,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19524604693,true,2021-07-27 22:00:00.000,-144.5454627,-14.9424398,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,"<=10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19524604694,true,2021-07-28 11:23:00.000,-144.5452481,-14.9420965,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19524604695,true,2021-07-28 22:01:00.000,-144.5448619,-14.9426114,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19524604696,true,2021-07-29 20:29:00.000,-144.5449048,-14.9424827,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19524604697,true,2021-07-29 22:00:00.000,-144.5454198,-14.9424827,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19524604698,true,2021-07-30 22:01:00.000,-144.5459347,-14.9425256,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19524604699,true,2021-07-31 20:32:00.000,-144.5459777,-14.9426544,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19524604700,true,2021-07-31 22:01:00.000,-144.5454198,-14.9429548,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19524604701,true,2021-08-01 09:52:00.000,-144.5560198,-14.9492633,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19524604702,true,2021-08-01 09:53:00.000,-144.5560498,-14.9492714,,,,,,,,,,,,,,,"OK","common-uplink-header",,false,,">10m","alive",3800.0,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19588979937,true,2021-08-01 22:00:00.000,-144.545291,-14.9428689,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19588979938,true,2021-08-02 18:59:00.000,-144.5452052,-14.9426114,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19588979939,true,2021-08-02 22:00:00.000,-144.5453768,-14.9428689,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,"<=10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19588979940,true,2021-08-03 22:00:00.000,-144.5452481,-14.9426973,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19588979941,true,2021-08-04 19:02:00.000,-144.5454627,-14.9423969,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19588979942,true,2021-08-04 22:00:00.000,-144.5452052,-14.9427402,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19588979943,true,2021-08-05 08:20:00.000,-144.545806,-14.9425256,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19588979944,true,2021-08-05 18:13:00.000,-144.5451194,-14.942311,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19588979945,true,2021-08-05 22:01:00.000,-144.5453768,-14.942826,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19588979946,true,2021-08-06 22:00:00.000,-144.5458489,-14.9425256,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19588979947,true,2021-08-07 06:46:00.000,-144.545806,-14.9425256,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19588979948,true,2021-08-07 22:03:00.000,-144.5451623,-14.9426114,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19588979949,true,2021-08-08 17:28:00.000,-144.5455485,-14.9424827,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19588979950,true,2021-08-08 22:00:00.000,-144.544776,-14.9423969,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19588979951,true,2021-08-09 06:47:00.000,-144.545291,-14.9425256,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19588979952,true,2021-08-09 06:48:00.000,-144.5452888,-14.9425337,,,,,,,,,,,,,,,"OK","common-uplink-header",,false,,">10m","alive",3700.0,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19688721836,true,2021-08-10 22:00:00.000,-144.5453339,-14.9424398,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,"<=10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19688721837,true,2021-08-11 05:13:00.000,-144.5457202,-14.9428689,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,"<=10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19688721838,true,2021-08-11 22:00:00.000,-144.5450764,-14.942311,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19688721839,true,2021-08-12 15:56:00.000,-144.5453768,-14.9427402,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,"<=10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19688721840,true,2021-08-12 22:00:00.000,-144.5449906,-14.942354,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
19688721841,true,2021-08-13 05:15:00.000,-144.5455914,-14.9429118,,,,,,,,,,,,,,,"OK","group-3-uplink",,false,,">10m","",,"space","gps","Tringa incana","E9AC5B","Chevalier errant T16 [FRP-GE43218]","Kivi Kuaka [ID_PROG_1099] "
