latitude,   longitude,   speedx,     speedy
13.526821,  -140.961336,  2.367179,  9.715784
13.841375,  -140.884698,  2.367179,  9.715784
14.155929,  -140.808059,  2.367179,  9.715784
14.470484,  -140.731420,  2.367179,  9.715784
14.785038,  -140.654781,  2.367179,  9.715784
15.099592,  -140.578142,  2.367179,  9.715784
15.414147,  -140.501503,  2.367179,  9.715784
15.728701,  -140.424865,  2.367179,  9.715784
16.043255,  -140.348226,  2.367179,  9.715784
16.357809,  -140.271587,  2.367179,  9.715784
16.672364,  -140.194948,  2.367179,  9.715784
16.986918,  -140.118309,  2.367179,  9.715784
17.301472,  -140.041671,  2.367179,  9.715784
17.616027,  -139.965032,  2.367179,  9.715784
17.930581,  -139.888393,  2.367179,  9.715784
18.245135,  -139.811754,  2.367179,  9.715784
18.559690,  -139.735115,  2.367179,  9.715784
18.874244,  -139.658476,  2.367179,  9.715784
19.188798,  -139.581838,  2.367179,  9.715784
19.503353,  -139.505199,  2.367179,  9.715784
19.817907,  -139.428560,  2.367179,  9.715784
20.132461,  -139.351921,  2.367179,  9.715784
20.447016,  -139.275282,  2.367179,  9.715784
20.761570,  -139.198643,  2.367179,  9.715784
21.076124,  -139.122005,  2.367179,  9.715784
21.390678,  -139.045366,  2.367179,  9.715784
21.705233,  -138.968727,  2.367179,  9.715784
22.019787,  -138.892088,  2.367179,  9.715784
22.334341,  -138.815449,  2.367179,  9.715784
22.648896,  -138.738810,  2.367179,  9.715784
22.963450,  -138.662172,  2.367179,  9.715784
23.278004,  -138.585533,  2.367179,  9.715784
23.592559,  -138.508894,  2.367179,  9.715784
23.907113,  -138.432255,  2.367179,  9.715784
24.221667,  -138.355616,  2.367179,  9.715784
24.536222,  -138.278977,  2.367179,  9.715784
24.850776,  -138.202339,  2.367179,  9.715784
25.165330,  -138.125700,  2.367179,  9.715784
25.479885,  -138.049061,  2.367179,  9.715784
25.794439,  -137.972422,  2.367179,  9.715784
26.108993,  -137.895783,  2.367179,  9.715784
26.423547,  -137.819144,  2.367179,  9.715784
26.738102,  -137.742506,  2.367179,  9.715784
27.052656,  -137.665867,  2.367179,  9.715784
27.367210,  -137.589228,  2.367179,  9.715784
27.681765,  -137.512589,  2.367179,  9.715784
27.996319,  -137.435950,  2.367179,  9.715784
28.310873,  -137.359311,  2.367179,  9.715784
28.625428,  -137.282673,  2.367179,  9.715784
28.939982,  -137.206034,  2.367179,  9.715784
29.254536,  -137.129395,  2.367179,  9.715784
29.569091,  -137.052756,  2.367179,  9.715784
29.883645,  -136.976117,  2.367179,  9.715784
30.198199,  -136.899478,  2.367179,  9.715784
30.512753,  -136.822840,  2.367179,  9.715784
30.827308,  -136.746201,  2.367179,  9.715784
31.141862,  -136.669562,  2.367179,  9.715784
31.456416,  -136.592923,  2.367179,  9.715784
31.770971,  -136.516284,  2.367179,  9.715784
32.085525,  -136.439646,  2.367179,  9.715784
32.400079,  -136.363007,  2.367179,  9.715784
32.714634,  -136.286368,  2.367179,  9.715784
33.029188,  -136.209729,  2.367179,  9.715784
33.343742,  -136.133090,  2.367179,  9.715784
33.658297,  -136.056451,  2.367179,  9.715784
33.972851,  -135.979813,  2.367179,  9.715784
34.287405,  -135.903174,  2.367179,  9.715784
34.601960,  -135.826535,  2.367179,  9.715784
34.916514,  -135.749896,  2.367179,  9.715784
35.231068,  -135.673257,  2.367179,  9.715784
35.545622,  -135.596618,  2.367179,  9.715784
35.860177,  -135.519980,  2.367179,  9.715784
36.174731,  -135.443341,  2.367179,  9.715784
36.489285,  -135.366702,  2.367179,  9.715784
36.803840,  -135.290063,  2.367179,  9.715784
37.118394,  -135.213424,  2.367179,  9.715784
37.432948,  -135.136785,  2.367179,  9.715784
37.747503,  -135.060147,  2.367179,  9.715784
38.062057,  -134.983508,  2.367179,  9.715784
38.376611,  -134.906869,  2.367179,  9.715784
38.691166,  -134.830230,  2.367179,  9.715784
39.005720,  -134.753591,  2.367179,  9.715784
39.320274,  -134.676952,  2.367179,  9.715784
39.634829,  -134.600314,  2.367179,  9.715784
39.949383,  -134.523675,  2.367179,  9.715784
40.263937,  -134.447036,  2.367179,  9.715784
40.578491,  -134.370397,  2.367179,  9.715784
40.893046,  -134.293758,  2.367179,  9.715784
41.207600,  -134.217119,  2.367179,  9.715784
41.522154,  -134.140481,  2.367179,  9.715784
41.836709,  -134.063842,  2.367179,  9.715784
42.151263,  -133.987203,  2.367179,  9.715784
42.465817,  -133.910564,  2.367179,  9.715784
42.780372,  -133.833925,  2.367179,  9.715784
43.094926,  -133.757286,  2.367179,  9.715784
43.409480,  -133.680648,  2.367179,  9.715784
43.724035,  -133.604009,  2.367179,  9.715784
44.038589,  -133.527370,  2.367179,  9.715784
44.353143,  -133.450731,  2.367179,  9.715784
44.667698,  -133.374092,  2.367179,  9.715784
44.982252,  -133.297453,  2.367179,  9.715784
45.296806,  -133.220815,  2.367179,  9.715784
45.611360,  -133.144176,  2.367179,  9.715784
45.925915,  -133.067537,  2.367179,  9.715784
46.240469,  -132.990898,  2.367179,  9.715784
46.555023,  -132.914259,  2.367179,  9.715784
46.869578,  -132.837621,  2.367179,  9.715784
47.184132,  -132.760982,  2.367179,  9.715784
47.498686,  -132.684343,  2.367179,  9.715784
47.813241,  -132.607704,  2.367179,  9.715784
48.127795,  -132.531065,  2.367179,  9.715784
48.442349,  -132.454426,  2.367179,  9.715784
48.756904,  -132.377788,  2.367179,  9.715784
49.071458,  -132.301149,  2.367179,  9.715784
49.386012,  -132.224510,  2.367179,  9.715784
49.700567,  -132.147871,  2.367179,  9.715784
50.015121,  -132.071232,  2.367179,  9.715784
50.329675,  -131.994593,  2.367179,  9.715784
50.644229,  -131.917955,  2.367179,  9.715784
50.958784,  -131.841316,  2.367179,  9.715784
51.273338,  -131.764677,  2.367179,  9.715784
51.587892,  -131.688038,  2.367179,  9.715784
51.902447,  -131.611399,  2.367179,  9.715784
52.217001,  -131.534760,  2.367179,  9.715784
52.531555,  -131.458122,  2.367179,  9.715784
52.846110,  -131.381483,  2.367179,  9.715784
53.160664,  -131.304844,  2.367179,  9.715784
53.475218,  -131.228205,  2.367179,  9.715784
53.789773,  -131.151566,  2.367179,  9.715784
54.104327,  -131.074927,  2.367179,  9.715784
