latitude,   longitude,   speedX,     speedY
28.306144,  -146.815462,  1.405586,  5.534103
28.484922,  -146.771891,  1.345805,  5.522001
28.660443,  -146.733306,  1.191790,  5.421377
28.839473,  -146.696569,  1.134722,  5.529777
29.020841,  -146.661641,  1.078825,  5.602003
29.204680,  -146.628412,  1.026344,  5.678320
29.388260,  -146.595843,  1.005975,  5.670325
29.571576,  -146.563927,  0.985821,  5.662155
29.753190,  -146.531564,  0.999602,  5.609595
29.934515,  -146.499850,  0.979558,  5.600691
30.114154,  -146.466583,  1.027541,  5.548573
30.290647,  -146.432954,  1.038723,  5.451445
30.462550,  -146.398814,  1.054493,  5.309619
30.631423,  -146.363335,  1.095853,  5.216084
30.793965,  -146.328370,  1.079973,  5.020493
30.953221,  -146.293049,  1.090977,  4.919010
31.112183,  -146.257570,  1.095851,  4.909948
31.269089,  -146.222676,  1.077811,  4.846426
31.427013,  -146.188546,  1.054163,  4.877870
31.619612,  -146.133373,  1.704163,  5.948888
31.815183,  -146.076759,  1.748655,  6.040687
32.012511,  -146.018644,  1.795024,  6.094980
32.234176,  -145.954735,  1.974009,  6.846673
32.451880,  -145.887419,  2.079218,  6.724307
32.663517,  -145.817083,  2.172506,  6.536921
32.867949,  -145.746606,  2.176838,  6.314397
33.065356,  -145.674745,  2.219598,  6.097398
33.257045,  -145.603628,  2.196630,  5.920794
33.444918,  -145.532996,  2.181664,  5.802905
33.629008,  -145.463246,  2.154397,  5.686070
33.807276,  -145.392045,  2.199215,  5.506269
33.983527,  -145.320541,  2.208558,  5.443930
34.158591,  -145.250875,  2.151828,  5.407298
34.334345,  -145.183084,  2.093881,  5.428585
34.510850,  -145.117136,  2.036977,  5.451793
34.688112,  -145.049756,  2.081173,  5.475155
34.866166,  -144.983087,  2.059242,  5.499653
35.046158,  -144.918218,  2.003654,  5.559489
35.226942,  -144.852994,  2.014586,  5.583964
35.406312,  -144.786285,  2.060493,  5.540277
35.582299,  -144.719227,  2.071227,  5.435794
35.756987,  -144.651815,  2.082185,  5.395661
35.931412,  -144.582963,  2.126671,  5.387550
36.103618,  -144.511562,  2.205396,  5.319022
36.273683,  -144.438862,  2.245533,  5.252858
36.440735,  -144.364704,  2.290536,  5.159826
36.606379,  -144.299882,  2.002184,  5.116309
36.770480,  -144.235729,  1.981527,  5.068675
36.932964,  -144.172431,  1.955134,  5.018734
37.093615,  -144.110912,  1.900139,  4.962087
37.251551,  -144.048878,  1.916089,  4.878247
