latitude,   longitude,   speedx,     speedy
41.462412,  -150.580714,  2.757177,  2.425419
41.544180,  -150.491271,  2.762684,  2.525630
41.630285,  -150.396958,  2.913069,  2.659553
41.716841,  -150.296121,  3.114618,  2.673507
41.799818,  -150.187110,  3.367057,  2.562934
41.882710,  -150.076385,  3.420029,  2.560319
41.962225,  -149.965707,  3.418563,  2.456023
42.039995,  -149.853338,  3.470775,  2.402114
42.116251,  -149.737639,  3.573658,  2.355349
42.187732,  -149.615556,  3.770845,  2.207876
42.254406,  -149.488812,  3.914781,  2.059376
42.321113,  -149.360392,  3.966588,  2.060419
42.396197,  -149.238517,  3.764404,  2.319149
42.477663,  -149.118247,  3.714843,  2.516278
42.562333,  -148.989852,  3.965782,  2.615247
42.650275,  -148.856598,  4.115882,  2.716296
42.744678,  -148.721743,  4.165322,  2.915880
42.845524,  -148.582064,  4.314325,  3.114881
42.951180,  -148.435836,  4.516615,  3.263436
43.035835,  -148.283079,  4.718264,  2.614790
43.123663,  -148.123985,  4.914019,  2.712773
43.260683,  -147.903662,  6.805209,  4.232210
43.567424,  -147.714768,  5.834466,  9.474439
43.882891,  -147.526960,  5.800931,  9.743978
44.203661,  -147.349669,  5.476044,  9.907789
44.535719,  -147.173801,  5.432132,  10.256406
44.872102,  -146.977967,  6.048800,  10.390033
45.195899,  -146.751929,  6.981753,  10.001260
45.489337,  -146.485775,  8.220818,  9.063554
45.737216,  -146.185207,  9.283797,  7.656347
45.964253,  -145.888408,  9.167351,  7.012598
46.190897,  -145.591384,  9.174332,  7.000475
46.424001,  -145.297831,  9.067086,  7.199969
46.650894,  -144.993441,  9.401849,  7.008151
46.841969,  -144.666228,  10.106760,  5.901833
46.963557,  -144.325706,  10.517884,  3.755540
47.057251,  -143.985738,  10.500732,  2.893984
47.134523,  -143.655971,  10.185664,  2.386736
47.196806,  -143.333223,  9.968878,  1.923748
47.257488,  -143.015796,  9.804498,  1.874306
47.319667,  -142.702392,  9.680264,  1.920563
47.386534,  -142.394456,  9.511356,  2.065343
47.458310,  -142.096892,  9.190991,  2.216972
47.622635,  -141.867873,  7.073830,  5.075605
47.798894,  -141.647558,  6.804978,  5.444193
47.988394,  -141.435626,  6.546045,  5.853170
48.196048,  -141.236241,  6.158477,  6.413896
48.416619,  -141.040900,  6.033601,  6.812871
48.649978,  -140.856833,  5.685344,  7.207887
48.891260,  -140.672218,  5.702311,  7.452570
49.131379,  -140.474441,  6.108817,  7.416688
49.378107,  -140.292077,  5.632754,  7.620793
49.620198,  -140.109533,  5.638346,  7.477590
49.857012,  -139.932850,  5.457269,  7.314569
50.088780,  -139.772793,  4.943750,  7.158727
50.320275,  -139.625480,  4.550141,  7.150283
50.551238,  -139.488283,  4.237669,  7.133855
50.784914,  -139.350254,  4.263364,  7.217670
51.016049,  -139.216890,  4.119278,  7.139160
51.242859,  -139.088010,  3.980757,  7.005603
51.460322,  -138.971266,  3.605940,  6.716883
51.670706,  -138.860959,  3.407116,  6.498234
51.875186,  -138.754416,  3.290828,  6.315845
52.072650,  -138.654057,  3.099821,  6.099181
52.265543,  -138.560826,  2.879673,  5.957972
52.449254,  -138.478794,  2.533772,  5.674354
52.620113,  -138.412190,  2.057214,  5.277403
52.778657,  -138.361960,  1.551483,  4.897032
52.920792,  -138.329424,  1.004964,  4.390180
53.048489,  -138.314767,  0.452709,  3.944233
53.163031,  -138.311435,  0.102928,  3.537917
53.266001,  -138.317167,  -0.177065,  3.180480
53.361166,  -138.325421,  -0.254940,  2.939415
53.448503,  -138.335906,  -0.323855,  2.697598
53.532509,  -138.342148,  -0.192799,  2.594751
53.605202,  -138.348756,  -0.204082,  2.245301
53.674191,  -138.348192,  0.017401,  2.130876
53.735953,  -138.338011,  0.314484,  1.907676
53.787130,  -138.313078,  0.770106,  1.580740
53.825295,  -138.276520,  1.129191,  1.178806
53.848566,  -138.227128,  1.525581,  0.718800
53.854981,  -138.164643,  1.929990,  0.198142
53.844451,  -138.092628,  2.224368,  -0.325261
53.821071,  -138.007642,  2.624996,  -0.722143
53.795351,  -137.900147,  3.320268,  -0.794419
53.776807,  -137.760505,  4.313176,  -0.572781
53.780098,  -137.581740,  5.521600,  0.101660
53.812489,  -137.359211,  6.873357,  1.000463
53.886713,  -137.100901,  7.978530,  2.292591
53.999166,  -136.821768,  8.621721,  3.473376
54.140601,  -136.546268,  8.509510,  4.368571
54.300833,  -136.287970,  7.978161,  4.949163
54.369422,  -136.174473,  3.505621,  2.118564
54.424737,  -136.070700,  3.205302,  1.708537
54.471240,  -135.975513,  2.940078,  1.436351
54.505861,  -135.878117,  3.008301,  1.069364
54.526308,  -135.780949,  3.001281,  0.631556
54.529525,  -135.680662,  3.097611,  0.099353
54.516480,  -135.570617,  3.399011,  -0.402941
54.482788,  -135.450758,  3.702156,  -1.040641
54.424551,  -135.318053,  4.098915,  -1.798809
54.345772,  -135.167821,  4.640268,  -2.433281
54.252369,  -134.991989,  5.431006,  -2.884986
54.156146,  -134.782750,  6.462878,  -2.972064
54.071645,  -134.540538,  7.481312,  -2.610042
54.010647,  -134.271877,  8.298255,  -1.884072
53.984645,  -133.991836,  8.649751,  -0.803123
53.989951,  -133.712843,  8.617368,  0.163887
54.021023,  -133.443899,  8.307027,  0.959731
54.062496,  -133.181605,  8.101583,  1.281001
54.104365,  -132.924483,  7.941845,  1.293228
54.135090,  -132.667567,  7.935475,  0.949010
54.153215,  -132.406365,  8.067880,  0.559842
54.163938,  -132.137737,  8.297229,  0.331205
54.169637,  -131.860239,  8.571210,  0.176025
54.132057,  -131.570241,  8.957293,  -1.160747
54.116247,  -131.290734,  8.633272,  -0.488339
