latitude,   longitude,   speedx,     speedy
7.664566,  -218.769842,  -4.363698,  0.786099
7.689974,  -218.908399,  -4.279662,  0.784783
7.630795,  -219.059950,  -4.681013,  -1.827897
7.656152,  -219.187687,  -3.945490,  0.783209
7.681469,  -219.307310,  -3.694844,  0.781995
7.645617,  -219.459595,  -4.703699,  -1.107395
7.673656,  -219.571070,  -3.443173,  0.866064
7.653362,  -219.720531,  -4.616469,  -0.626819
7.684212,  -219.834597,  -3.523207,  0.952860
7.659586,  -219.972673,  -4.264839,  -0.760636
7.684727,  -220.084109,  -3.441967,  0.776556
7.657331,  -220.219444,  -4.180152,  -0.846197
7.657644,  -220.328092,  -3.355873,  0.009677
7.645322,  -220.442243,  -3.525807,  -0.380589
7.618463,  -220.564216,  -3.767456,  -0.829627
7.585464,  -220.695001,  -4.039595,  -1.019233
7.549867,  -220.833731,  -4.285045,  -1.099521
7.511586,  -220.980665,  -4.538411,  -1.182403
7.471705,  -221.132466,  -4.688735,  -1.231827
7.431057,  -221.286567,  -4.759799,  -1.255511
7.394873,  -221.438678,  -4.698322,  -1.117620
7.359460,  -221.588200,  -4.618341,  -1.093810
7.334267,  -221.694548,  -3.284822,  -0.778146
7.309062,  -221.800889,  -3.284621,  -0.778533
7.289051,  -221.920581,  -3.696965,  -0.618097
7.277180,  -222.045550,  -3.859987,  -0.366650
7.270125,  -222.178593,  -4.109363,  -0.217931
7.262575,  -222.314280,  -4.191019,  -0.233194
7.250719,  -222.454922,  -4.344074,  -0.366205
7.238837,  -222.595551,  -4.343672,  -0.366983
7.234083,  -222.733867,  -4.272235,  -0.146856
7.231031,  -222.861243,  -3.934336,  -0.094257
7.235504,  -222.977954,  -3.604900,  0.138147
7.240311,  -223.091706,  -3.513494,  0.148496
7.248511,  -223.200131,  -3.348983,  0.253266
7.259676,  -223.305850,  -3.265375,  0.344845
7.273894,  -223.406114,  -3.096903,  0.439157
7.290815,  -223.503828,  -3.018150,  0.522673
7.312853,  -223.598739,  -2.931554,  0.680689
7.337357,  -223.690959,  -2.848436,  0.756874
7.361832,  -223.788559,  -3.014640,  0.755965
7.383734,  -223.886122,  -3.013475,  0.676486
7.403064,  -223.983604,  -3.010957,  0.597065
7.422272,  -224.083767,  -3.093797,  0.593282
7.443899,  -224.192077,  -3.345402,  0.667996
7.465400,  -224.305765,  -3.511553,  0.664116
7.468994,  -224.454530,  -4.594967,  0.111009
7.462108,  -224.602991,  -4.585588,  -0.212695
7.451157,  -224.754319,  -4.674127,  -0.338232
7.436497,  -224.906048,  -4.686528,  -0.452817
7.414007,  -225.059967,  -4.754155,  -0.694651
7.387648,  -225.214338,  -4.768127,  -0.814178
7.360027,  -225.373672,  -4.921435,  -0.853126
7.331080,  -225.538232,  -5.082822,  -0.894104
7.306016,  -225.702885,  -5.085731,  -0.774176
7.285437,  -225.864658,  -4.996753,  -0.635624
7.265395,  -226.023780,  -4.914863,  -0.619054
7.250036,  -226.178065,  -4.765499,  -0.474384
7.235168,  -226.329691,  -4.683314,  -0.459255
7.220378,  -226.480774,  -4.666577,  -0.456834
7.208674,  -226.634617,  -4.751815,  -0.361481
7.196477,  -226.791103,  -4.833481,  -0.376761
7.183268,  -226.953157,  -5.005419,  -0.407966
7.165748,  -227.117695,  -5.082177,  -0.541145
7.148203,  -227.282221,  -5.081784,  -0.541942
7.134448,  -227.446893,  -5.086290,  -0.424864
7.121649,  -227.605972,  -4.913536,  -0.395315
7.109761,  -227.759723,  -4.749001,  -0.367189
7.101846,  -227.911123,  -4.676343,  -0.244477
7.094411,  -228.059311,  -4.577170,  -0.229659
7.111506,  -228.199571,  -4.332270,  0.528023
7.128660,  -228.337118,  -4.248468,  0.529866
7.142945,  -228.466693,  -4.002244,  0.441206
7.150941,  -228.596356,  -4.004968,  0.246993
7.159379,  -228.720630,  -3.838507,  0.260637
7.164748,  -228.844869,  -3.837417,  0.165823
7.163620,  -228.971562,  -3.913221,  -0.034835
7.161342,  -229.106258,  -4.160427,  -0.070375
7.161912,  -229.244041,  -4.255786,  0.017610
7.162488,  -229.381544,  -4.247114,  0.017795
7.165753,  -229.524503,  -4.415624,  0.100849
7.165945,  -229.664657,  -4.328998,  0.005919
7.168872,  -229.810271,  -4.497670,  0.090411
7.171798,  -229.955604,  -4.488951,  0.090382
7.174977,  -230.098239,  -4.405645,  0.098196
7.175055,  -230.238339,  -4.327315,  0.002405
7.175106,  -230.378425,  -4.326920,  0.001578
7.175426,  -230.516089,  -4.252086,  0.009894
7.175425,  -230.656150,  -4.326140,  -0.000059
7.175034,  -230.799145,  -4.416733,  -0.012051
7.177742,  -230.944655,  -4.494429,  0.083617
7.180420,  -231.090151,  -4.494011,  0.082734
7.183352,  -231.232951,  -4.410717,  0.090565
7.183212,  -231.372946,  -4.324112,  -0.004339
7.227104,  -231.494185,  -3.744744,  1.355726
7.279593,  -231.612750,  -3.662177,  1.621246
7.338031,  -231.730954,  -3.651040,  1.804998
7.400062,  -231.851647,  -3.727895,  1.915977
7.461499,  -231.969952,  -3.654136,  1.897650
7.516826,  -232.088421,  -3.659209,  1.708903
7.559795,  -232.204179,  -3.575473,  1.327199
7.600102,  -232.322662,  -3.659636,  1.244978
7.637164,  -232.438184,  -3.568173,  1.144754
7.668003,  -232.545739,  -3.322097,  0.952541
7.602258,  -232.677883,  -4.081602,  -2.030702
7.627688,  -232.790740,  -3.485875,  0.785479
7.650263,  -232.890118,  -3.069531,  0.697267
7.667820,  -232.984001,  -2.899789,  0.542290
7.680161,  -233.080571,  -2.982822,  0.381199
7.612605,  -233.200899,  -3.716616,  -2.086629
7.632427,  -233.305618,  -3.234497,  0.612242
7.657731,  -233.418417,  -3.484078,  0.781573
7.689089,  -233.539357,  -3.735536,  0.968569
7.610698,  -233.688114,  -4.594744,  -2.421308
7.629725,  -233.833257,  -4.483069,  0.587723
7.641647,  -233.983805,  -4.650045,  0.368222
7.643582,  -234.128955,  -4.483342,  0.059759
7.636406,  -234.266097,  -4.235968,  -0.221645
7.702772,  -234.381404,  -3.561538,  2.049871
7.650290,  -234.526950,  -4.495537,  -1.621018
7.697739,  -234.636878,  -3.395399,  1.465567
7.656622,  -234.771629,  -4.162105,  -1.269999
7.700080,  -234.873669,  -3.151771,  1.342316
7.664224,  -235.003063,  -3.996643,  -1.107503
7.689164,  -235.113020,  -3.396310,  0.770330
7.628175,  -235.242063,  -3.985806,  -1.883787
7.650309,  -235.343939,  -3.146669,  0.683655
7.672416,  -235.432312,  -2.729632,  0.682831
7.614074,  -235.547973,  -3.572462,  -1.802021
7.645796,  -235.636539,  -2.735604,  0.979788
7.670160,  -235.719475,  -2.561655,  0.752560
7.609516,  -235.832482,  -3.490522,  -1.873145
7.617932,  -235.912826,  -2.481615,  0.259947
7.628853,  -235.990424,  -2.396791,  0.337325
7.638080,  -236.062702,  -2.232499,  0.284992
7.633645,  -236.137722,  -2.317185,  -0.136968
7.634210,  -236.209864,  -2.228275,  0.017425
7.653911,  -236.290059,  -2.477014,  0.608531
7.675851,  -236.378358,  -2.727325,  0.677672
7.547025,  -236.496465,  -3.648046,  -3.979101
7.543766,  -236.590116,  -2.892627,  -0.100670
7.536416,  -236.678570,  -2.732142,  -0.227026
7.561583,  -236.815395,  -4.226153,  0.777356
7.583468,  -236.944139,  -3.976570,  0.675971
7.605323,  -237.062077,  -3.642815,  0.675022
7.624323,  -237.174582,  -3.474993,  0.586870
7.646122,  -237.284402,  -3.392056,  0.673306
7.673637,  -237.399505,  -3.555254,  0.849868
7.599578,  -237.565289,  -5.120647,  -2.287486
7.629947,  -237.680524,  -3.559298,  0.938013
7.668662,  -237.792920,  -3.471654,  1.195820
7.612602,  -237.946015,  -4.728707,  -1.731556
7.650715,  -238.053029,  -3.305379,  1.177210
7.683099,  -238.157277,  -3.219957,  1.000284
7.605532,  -238.294356,  -4.234040,  -2.395876
7.643024,  -238.395979,  -3.138864,  1.158050
7.683481,  -238.500233,  -3.220151,  1.249601
7.590772,  -238.648666,  -4.584720,  -2.863534
7.638416,  -238.763883,  -3.558765,  1.471605
7.696008,  -238.884091,  -3.712903,  1.778861
7.572374,  -239.066824,  -5.644167,  -3.818742
7.644987,  -239.184521,  -3.635368,  2.242827
7.722302,  -239.297251,  -3.481932,  2.388059
7.575027,  -239.488612,  -5.910666,  -4.548939
7.658610,  -239.592932,  -3.222184,  2.581673
7.745829,  -239.691271,  -3.037433,  2.693970
7.606482,  -239.879916,  -5.826751,  -4.304090
7.685365,  -239.997449,  -3.630295,  2.436497
7.538762,  -240.187661,  -5.875179,  -4.528184
7.624864,  -240.316070,  -3.966212,  2.659488
7.706746,  -240.453022,  -4.230109,  2.529127
7.570589,  -240.645745,  -5.952714,  -4.205567
7.660756,  -240.785524,  -4.317438,  2.785046
7.754451,  -240.924803,  -4.301972,  2.894000
7.648151,  -241.114795,  -5.868368,  -3.283343
7.753340,  -241.253943,  -4.297917,  3.249029
7.657681,  -241.433359,  -5.541706,  -2.954685
7.765449,  -241.561432,  -3.955861,  3.328704
7.620920,  -241.716162,  -4.779230,  -4.464149
